"Home name",Long,Lat
Palackeho,15.421978,50.033354

,,"Product name","Product type",
,,"Venkovní Modul","Outdoor Module",

Timestamp,"Timezone : Europe/Prague","Temperature °C","Humidity %",
1768873050,"2026/01/20 02:37:30",-6.7,86,
1768873350,"2026/01/20 02:42:30",-6.7,87,
1768873650,"2026/01/20 02:47:30",-6.8,87,
1768873950,"2026/01/20 02:52:30",-6.8,87,
1768874250,"2026/01/20 02:57:30",-6.7,87,
1768874550,"2026/01/20 03:02:30",-6.8,87,
1768874850,"2026/01/20 03:07:30",-6.7,87,
1768875150,"2026/01/20 03:12:30",-6.7,88,
1768875450,"2026/01/20 03:17:30",-6.7,88,
1768875750,"2026/01/20 03:22:30",-6.7,88,
1768876050,"2026/01/20 03:27:30",-6.7,88,
1768876350,"2026/01/20 03:32:30",-6.7,87,
1768876650,"2026/01/20 03:37:30",-6.8,87,
1768876950,"2026/01/20 03:42:30",-6.8,87,
1768877250,"2026/01/20 03:47:30",-6.9,87,
1768877550,"2026/01/20 03:52:30",-6.9,87,
1768877850,"2026/01/20 03:57:30",-6.9,87,
1768878150,"2026/01/20 04:02:30",-6.9,87,
1768878450,"2026/01/20 04:07:30",-6.9,87,
1768878750,"2026/01/20 04:12:30",-7,87,
1768879050,"2026/01/20 04:17:30",-7,87,
1768879350,"2026/01/20 04:22:30",-7.1,87,
1768879650,"2026/01/20 04:27:30",-7.1,87,
1768879950,"2026/01/20 04:32:30",-7.2,87,
1768880250,"2026/01/20 04:37:30",-7.2,87,
1768880550,"2026/01/20 04:42:30",-7.2,87,
1768880850,"2026/01/20 04:47:30",-7.2,87,
1768881150,"2026/01/20 04:52:30",-7.3,87,
1768881450,"2026/01/20 04:57:30",-7.4,87,
1768881750,"2026/01/20 05:02:30",-7.4,87,
1768882050,"2026/01/20 05:07:30",-7.4,87,
1768882350,"2026/01/20 05:12:30",-7.4,88,
1768882650,"2026/01/20 05:17:30",-7.5,88,
1768882950,"2026/01/20 05:22:30",-7.5,88,
1768883250,"2026/01/20 05:27:30",-7.5,88,
1768883550,"2026/01/20 05:32:30",-7.5,88,
1768883850,"2026/01/20 05:37:30",-7.6,88,
1768884150,"2026/01/20 05:42:30",-7.6,88,
1768884450,"2026/01/20 05:47:30",-7.7,88,
1768884750,"2026/01/20 05:52:30",-7.7,88,
1768885050,"2026/01/20 05:57:30",-7.8,87,
1768885350,"2026/01/20 06:02:30",-7.8,88,
1768885650,"2026/01/20 06:07:30",-7.8,88,
1768885950,"2026/01/20 06:12:30",-7.9,88,
1768886250,"2026/01/20 06:17:30",-7.9,88,
1768886550,"2026/01/20 06:22:30",-7.9,88,
1768886850,"2026/01/20 06:27:30",-7.9,88,
1768887150,"2026/01/20 06:32:30",-7.9,88,
1768887450,"2026/01/20 06:37:30",-7.9,88,
1768887750,"2026/01/20 06:42:30",-7.9,88,
1768888050,"2026/01/20 06:47:30",-7.9,88,
1768888350,"2026/01/20 06:52:30",-7.9,88,
1768888650,"2026/01/20 06:57:30",-8,88,
1768888950,"2026/01/20 07:02:30",-7.9,88,
1768889250,"2026/01/20 07:07:30",-8,88,
1768889550,"2026/01/20 07:12:30",-8,88,
1768889850,"2026/01/20 07:17:30",-8,88,
1768890150,"2026/01/20 07:22:30",-7.9,88,
1768890450,"2026/01/20 07:27:30",-7.9,88,
1768890750,"2026/01/20 07:32:30",-8,88,
1768891050,"2026/01/20 07:37:30",-8,88,
1768891350,"2026/01/20 07:42:30",-8,88,
1768891650,"2026/01/20 07:47:30",-8,88,
1768891950,"2026/01/20 07:52:30",-8,89,
1768892250,"2026/01/20 07:57:30",-8,89,
1768892550,"2026/01/20 08:02:30",-7.9,89,
1768892850,"2026/01/20 08:07:30",-7.9,89,
1768893150,"2026/01/20 08:12:30",-7.9,89,
1768893450,"2026/01/20 08:17:30",-7.9,89,
1768893750,"2026/01/20 08:22:30",-7.8,89,
1768894050,"2026/01/20 08:27:30",-7.7,90,
1768894350,"2026/01/20 08:32:30",-7.7,90,
1768894650,"2026/01/20 08:37:30",-7.5,90,
1768894950,"2026/01/20 08:42:30",-7.5,90,
1768895250,"2026/01/20 08:47:30",-7.4,90,
1768895550,"2026/01/20 08:52:30",-7.3,90,
1768895850,"2026/01/20 08:57:30",-7.2,90,
1768896150,"2026/01/20 09:02:30",-7.2,90,
1768896450,"2026/01/20 09:07:30",-7,90,
1768896750,"2026/01/20 09:12:30",-7,90,
1768897050,"2026/01/20 09:17:30",-6.9,90,
1768897350,"2026/01/20 09:22:30",-6.8,90,
1768897650,"2026/01/20 09:27:30",-6.7,90,
1768897950,"2026/01/20 09:32:30",-6.7,90,
1768898250,"2026/01/20 09:37:30",-6.6,90,
1768898550,"2026/01/20 09:42:30",-6.5,90,
1768898850,"2026/01/20 09:47:30",-6.4,90,
1768899150,"2026/01/20 09:52:30",-6.3,90,
1768899450,"2026/01/20 09:57:30",-6.2,90,
1768899750,"2026/01/20 10:02:30",-6.1,90,
1768900050,"2026/01/20 10:07:30",-5.9,90,
1768900350,"2026/01/20 10:12:30",-5.7,90,
1768900650,"2026/01/20 10:17:30",-5.6,90,
1768900950,"2026/01/20 10:22:30",-5.4,90,
1768901250,"2026/01/20 10:27:30",-5.2,90,
1768901550,"2026/01/20 10:32:30",-4.9,90,
1768901850,"2026/01/20 10:37:30",-4.7,90,
1768902150,"2026/01/20 10:42:30",-4.4,89,
1768902450,"2026/01/20 10:47:30",-4.2,89,
1768902750,"2026/01/20 10:52:30",-3.9,88,
1768903050,"2026/01/20 10:57:30",-3.7,87,
1768903650,"2026/01/20 11:07:30",-3.3,86,
1768903950,"2026/01/20 11:12:30",-2.9,84,
1768904250,"2026/01/20 11:17:30",-2.7,83,
1768904550,"2026/01/20 11:22:30",-2.5,82,
1768904850,"2026/01/20 11:27:30",-2.3,81,
1768905150,"2026/01/20 11:32:30",-2.1,81,
1768905750,"2026/01/20 11:42:30",-2,80,
1768906050,"2026/01/20 11:47:30",-1.9,79,
1768906350,"2026/01/20 11:52:30",-1.8,79,
1768906650,"2026/01/20 11:57:30",-1.6,78,
1768906950,"2026/01/20 12:02:30",-1.4,77,
1768907550,"2026/01/20 12:12:30",-1.4,77,
1768907850,"2026/01/20 12:17:30",-1.3,76,
1768908150,"2026/01/20 12:22:30",-1.2,76,
1768908450,"2026/01/20 12:27:30",-1.1,75,
1768908750,"2026/01/20 12:32:30",-1.1,75,
1768909050,"2026/01/20 12:37:30",-1,75,
1768909350,"2026/01/20 12:42:30",-0.9,74,
1768909650,"2026/01/20 12:47:30",-0.9,74,
1768909950,"2026/01/20 12:52:30",-0.8,74,
1768910250,"2026/01/20 12:57:30",-0.8,74,
1768910550,"2026/01/20 13:02:30",-0.8,74,
1768910850,"2026/01/20 13:07:30",-0.7,74,
1768911150,"2026/01/20 13:12:30",-0.7,74,
1768911450,"2026/01/20 13:17:30",-0.6,73,
1768911750,"2026/01/20 13:22:30",-0.6,73,
1768912050,"2026/01/20 13:27:30",-0.6,73,
1768912350,"2026/01/20 13:32:30",-0.5,73,
1768912650,"2026/01/20 13:37:30",-0.5,73,
1768912950,"2026/01/20 13:42:30",-0.5,73,
1768913250,"2026/01/20 13:47:30",-0.5,72,
1768913550,"2026/01/20 13:52:30",-0.5,72,
1768913850,"2026/01/20 13:57:30",-0.4,72,
1768914150,"2026/01/20 14:02:30",-0.4,72,
1768914450,"2026/01/20 14:07:30",-0.4,72,
1768914750,"2026/01/20 14:12:30",-0.3,72,
1768915050,"2026/01/20 14:17:30",-0.4,72,
1768915350,"2026/01/20 14:22:30",-0.3,72,
1768915650,"2026/01/20 14:27:30",-0.3,71,
1768915950,"2026/01/20 14:32:30",-0.3,71,
1768916250,"2026/01/20 14:37:30",-0.3,71,
1768916550,"2026/01/20 14:42:30",-0.3,71,
1768916850,"2026/01/20 14:47:30",-0.3,71,
1768917150,"2026/01/20 14:52:30",-0.2,71,
1768917450,"2026/01/20 14:57:30",-0.3,71,
1768917750,"2026/01/20 15:02:30",-0.2,71,
1768918050,"2026/01/20 15:07:30",-0.2,71,
1768918350,"2026/01/20 15:12:30",-0.2,71,
1768918650,"2026/01/20 15:17:30",-0.2,71,
1768918950,"2026/01/20 15:22:30",-0.3,71,
1768919250,"2026/01/20 15:27:30",-0.2,71,
1768919550,"2026/01/20 15:32:30",-0.3,71,
1768919850,"2026/01/20 15:37:30",-0.3,71,
1768920150,"2026/01/20 15:42:30",-0.4,71,
1768920450,"2026/01/20 15:47:30",-0.4,71,
1768920750,"2026/01/20 15:52:30",-0.5,71,
1768921050,"2026/01/20 15:57:30",-0.6,71,
1768921350,"2026/01/20 16:02:30",-0.6,71,
1768921650,"2026/01/20 16:07:30",-0.7,71,
1768921950,"2026/01/20 16:12:30",-0.8,72,
1768922250,"2026/01/20 16:17:30",-0.9,72,
1768922550,"2026/01/20 16:22:30",-1,72,
1768922850,"2026/01/20 16:27:30",-1.2,72,
1768923150,"2026/01/20 16:32:30",-1.3,73,
1768923450,"2026/01/20 16:37:30",-1.4,73,
1768923750,"2026/01/20 16:42:30",-1.5,73,
1768924050,"2026/01/20 16:47:30",-1.7,74,
1768924350,"2026/01/20 16:52:30",-1.8,74,
1768924650,"2026/01/20 16:57:30",-1.9,74,
1768924950,"2026/01/20 17:02:30",-2,75,
1768925250,"2026/01/20 17:07:30",-2.1,75,
1768925550,"2026/01/20 17:12:30",-2.2,75,
1768925850,"2026/01/20 17:17:30",-2.3,75,
1768926150,"2026/01/20 17:22:30",-2.4,76,
1768926450,"2026/01/20 17:27:30",-2.4,76,
1768926750,"2026/01/20 17:32:30",-2.5,76,
1768927050,"2026/01/20 17:37:30",-2.5,76,
1768927350,"2026/01/20 17:42:30",-2.6,76,
1768927650,"2026/01/20 17:47:30",-2.7,77,
1768927950,"2026/01/20 17:52:30",-2.7,77,
1768928250,"2026/01/20 17:57:30",-2.8,77,
1768928550,"2026/01/20 18:02:30",-2.9,77,
1768928850,"2026/01/20 18:07:30",-3,77,
1768929150,"2026/01/20 18:12:30",-3.1,78,
1768929450,"2026/01/20 18:17:30",-3.2,78,
1768929750,"2026/01/20 18:22:30",-3.3,78,
1768930050,"2026/01/20 18:27:30",-3.4,78,
1768930350,"2026/01/20 18:32:30",-3.4,79,
1768930650,"2026/01/20 18:37:30",-3.4,79,
1768930950,"2026/01/20 18:42:30",-3.5,79,
1768931250,"2026/01/20 18:47:30",-3.5,79,
1768931550,"2026/01/20 18:52:30",-3.5,79,
1768931850,"2026/01/20 18:57:30",-3.5,79,
1768932150,"2026/01/20 19:02:30",-3.5,79,
1768932450,"2026/01/20 19:07:30",-3.6,79,
1768932750,"2026/01/20 19:12:30",-3.7,79,
1768933050,"2026/01/20 19:17:30",-3.7,79,
1768933350,"2026/01/20 19:22:30",-3.8,79,
1768933650,"2026/01/20 19:27:30",-3.8,80,
1768933950,"2026/01/20 19:32:30",-3.9,80,
1768934250,"2026/01/20 19:37:30",-3.9,80,
1768934550,"2026/01/20 19:42:30",-4,80,
1768934850,"2026/01/20 19:47:30",-4,80,
1768935150,"2026/01/20 19:52:30",-4.1,80,
1768935450,"2026/01/20 19:57:30",-4.1,80,
1768935750,"2026/01/20 20:02:30",-4.2,80,
1768936050,"2026/01/20 20:07:30",-4.2,80,
1768936350,"2026/01/20 20:12:30",-4.4,80,
1768936650,"2026/01/20 20:17:30",-4.5,80,
1768936950,"2026/01/20 20:22:30",-4.6,80,
1768937250,"2026/01/20 20:27:30",-4.8,80,
1768937550,"2026/01/20 20:32:30",-4.9,81,
1768937850,"2026/01/20 20:37:30",-5,81,
1768938150,"2026/01/20 20:42:30",-5.1,81,
1768938450,"2026/01/20 20:47:30",-5.2,82,
1768938750,"2026/01/20 20:52:30",-5.4,82,
1768939050,"2026/01/20 20:57:30",-5.5,82,
1768939350,"2026/01/20 21:02:30",-5.6,82,
1768939650,"2026/01/20 21:07:30",-5.7,83,
1768939950,"2026/01/20 21:12:30",-5.7,83,
1768940250,"2026/01/20 21:17:30",-5.8,83,
1768940550,"2026/01/20 21:22:30",-5.9,83,
1768940850,"2026/01/20 21:27:30",-6,83,
1768941150,"2026/01/20 21:32:30",-6,84,
1768941450,"2026/01/20 21:37:30",-6.1,84,
1768941750,"2026/01/20 21:42:30",-6.1,84,
1768942050,"2026/01/20 21:47:30",-6.2,85,
1768942350,"2026/01/20 21:52:30",-6.2,85,
1768942650,"2026/01/20 21:57:30",-6.1,86,
1768942950,"2026/01/20 22:02:30",-6,86,
1768943250,"2026/01/20 22:07:30",-6,86,
1768943550,"2026/01/20 22:12:30",-5.9,86,
1768944150,"2026/01/20 22:22:30",-5.8,86,
1768944450,"2026/01/20 22:27:30",-5.8,86,
1768944750,"2026/01/20 22:32:30",-5.8,85,
1768945050,"2026/01/20 22:37:30",-5.8,85,
1768945350,"2026/01/20 22:42:30",-5.9,85,
1768945950,"2026/01/20 22:52:30",-5.9,85,
1768946250,"2026/01/20 22:57:30",-5.9,85,
1768946550,"2026/01/20 23:02:30",-5.9,86,
1768946850,"2026/01/20 23:07:30",-5.9,86,
1768947150,"2026/01/20 23:12:30",-5.9,86,
1768947450,"2026/01/20 23:17:30",-5.9,86,
1768948050,"2026/01/20 23:27:30",-5.9,86,
1768948350,"2026/01/20 23:32:30",-5.9,86,
1768948650,"2026/01/20 23:37:30",-5.9,86,
1768948950,"2026/01/20 23:42:30",-5.9,85,
1768949250,"2026/01/20 23:47:30",-6,85,
1768949550,"2026/01/20 23:52:30",-6,85,
1768949850,"2026/01/20 23:57:30",-6.1,85,
1768950150,"2026/01/21 00:02:30",-6.1,85,
1768950450,"2026/01/21 00:07:30",-6.1,86,
1768950750,"2026/01/21 00:12:30",-6.1,86,
1768951050,"2026/01/21 00:17:30",-6,86,
1768951350,"2026/01/21 00:22:30",-6,86,
1768951650,"2026/01/21 00:27:30",-6,86,
1768951950,"2026/01/21 00:32:30",-6,86,
1768952250,"2026/01/21 00:37:30",-6.1,86,
1768952550,"2026/01/21 00:42:30",-6.1,86,
1768952850,"2026/01/21 00:47:30",-6.2,86,
1768953150,"2026/01/21 00:52:30",-6.2,86,
1768953450,"2026/01/21 00:57:30",-6.3,86,
1768953750,"2026/01/21 01:02:30",-6.3,86,
1768954050,"2026/01/21 01:07:30",-6.4,86,
1768954350,"2026/01/21 01:12:30",-6.5,86,
1768954650,"2026/01/21 01:17:30",-6.5,86,
1768954950,"2026/01/21 01:22:30",-6.6,86,
1768955250,"2026/01/21 01:27:30",-6.6,86,
1768955550,"2026/01/21 01:32:30",-6.7,86,
1768955850,"2026/01/21 01:37:30",-6.8,86,
1768956150,"2026/01/21 01:42:30",-6.8,86,
1768956450,"2026/01/21 01:47:30",-6.9,86,
1768956750,"2026/01/21 01:52:30",-7,86,
1768957050,"2026/01/21 01:57:30",-7,86,
1768957350,"2026/01/21 02:02:30",-7.1,87,
1768957650,"2026/01/21 02:07:30",-7.1,87,
1768957950,"2026/01/21 02:12:30",-7.2,87,
1768958250,"2026/01/21 02:17:30",-7.3,87,
1768958550,"2026/01/21 02:22:30",-7.3,87,
1768958850,"2026/01/21 02:27:30",-7.4,87,
1768959150,"2026/01/21 02:32:30",-7.4,87,
1768959450,"2026/01/21 02:37:30",-7.5,87,
1768959750,"2026/01/21 02:42:30",-7.5,87,
1768960050,"2026/01/21 02:47:30",-7.6,87,
1768960350,"2026/01/21 02:52:30",-7.6,87,
1768960650,"2026/01/21 02:57:30",-7.7,87,
1768960950,"2026/01/21 03:02:30",-7.7,87,
1768961250,"2026/01/21 03:07:30",-7.7,87,
1768961550,"2026/01/21 03:12:30",-7.8,87,
1768961850,"2026/01/21 03:17:30",-7.8,87,
1768962150,"2026/01/21 03:22:30",-7.9,87,
1768962450,"2026/01/21 03:27:30",-7.9,87,
1768962750,"2026/01/21 03:32:30",-7.9,87,
1768963050,"2026/01/21 03:37:30",-8,87,
1768963350,"2026/01/21 03:42:30",-8,87,
1768963650,"2026/01/21 03:47:30",-8,87,
1768963950,"2026/01/21 03:52:30",-8,87,
1768964250,"2026/01/21 03:57:30",-8,87,
1768964550,"2026/01/21 04:02:30",-8.1,87,
1768964850,"2026/01/21 04:07:30",-8.1,87,
1768965150,"2026/01/21 04:12:30",-8.1,87,
1768965450,"2026/01/21 04:17:30",-8.2,87,
1768965750,"2026/01/21 04:22:30",-8.2,87,
1768966050,"2026/01/21 04:27:30",-8.2,87,
1768966350,"2026/01/21 04:32:30",-8.3,87,
1768966650,"2026/01/21 04:37:30",-8.3,87,
1768966950,"2026/01/21 04:42:30",-8.3,87,
1768967250,"2026/01/21 04:47:30",-8.3,87,
1768967550,"2026/01/21 04:52:30",-8.4,87,
1768967850,"2026/01/21 04:57:30",-8.4,87,
1768968150,"2026/01/21 05:02:30",-8.4,87,
1768968450,"2026/01/21 05:07:30",-8.5,87,
1768968750,"2026/01/21 05:12:30",-8.5,87,
1768969050,"2026/01/21 05:17:30",-8.5,87,
1768969350,"2026/01/21 05:22:30",-8.5,87,
1768969650,"2026/01/21 05:27:30",-8.5,87,
1768969950,"2026/01/21 05:32:30",-8.5,87,
1768970250,"2026/01/21 05:37:30",-8.6,87,
1768970550,"2026/01/21 05:42:30",-8.6,87,
1768970850,"2026/01/21 05:47:30",-8.6,87,
1768971150,"2026/01/21 05:52:30",-8.6,87,
1768971450,"2026/01/21 05:57:30",-8.6,88,
1768971750,"2026/01/21 06:02:30",-8.6,88,
1768972050,"2026/01/21 06:07:30",-8.6,88,
1768972350,"2026/01/21 06:12:30",-8.5,88,
1768972650,"2026/01/21 06:17:30",-8.5,88,
1768972950,"2026/01/21 06:22:30",-8.5,88,
1768973250,"2026/01/21 06:27:30",-8.4,89,
1768973550,"2026/01/21 06:32:30",-8.2,89,
1768973850,"2026/01/21 06:37:30",-8.1,90,
1768974150,"2026/01/21 06:42:30",-8,90,
1768974450,"2026/01/21 06:47:30",-7.8,90,
1768974750,"2026/01/21 06:52:30",-7.6,90,
1768975050,"2026/01/21 06:57:30",-7.5,91,
1768975350,"2026/01/21 07:02:30",-7.3,91,
1768975650,"2026/01/21 07:07:30",-7.1,91,
1768975950,"2026/01/21 07:12:30",-7,91,
1768976250,"2026/01/21 07:17:30",-6.8,91,
1768976550,"2026/01/21 07:22:30",-6.7,91,
1768976850,"2026/01/21 07:27:30",-6.6,91,
1768977150,"2026/01/21 07:32:30",-6.5,90,
1768977450,"2026/01/21 07:37:30",-6.4,90,
1768977750,"2026/01/21 07:42:30",-6.3,90,
1768978050,"2026/01/21 07:47:30",-6.2,90,
1768978350,"2026/01/21 07:52:30",-6.2,90,
1768978650,"2026/01/21 07:57:30",-6.1,90,
1768978950,"2026/01/21 08:02:30",-6,89,
1768979250,"2026/01/21 08:07:30",-6,89,
1768979550,"2026/01/21 08:12:30",-5.9,89,
1768979850,"2026/01/21 08:17:30",-5.8,89,
1768980150,"2026/01/21 08:22:30",-5.7,89,
1768980450,"2026/01/21 08:27:30",-5.7,89,
1768980750,"2026/01/21 08:32:30",-5.6,89,
1768981050,"2026/01/21 08:37:30",-5.5,88,
1768981350,"2026/01/21 08:42:30",-5.5,88,
1768981650,"2026/01/21 08:47:30",-5.4,88,
1768981950,"2026/01/21 08:52:30",-5.4,88,
1768982250,"2026/01/21 08:57:30",-5.3,88,
1768982550,"2026/01/21 09:02:30",-5.2,88,
1768982850,"2026/01/21 09:07:30",-5.2,87,
1768983150,"2026/01/21 09:12:30",-5.1,87,
1768983450,"2026/01/21 09:17:30",-5,87,
1768983750,"2026/01/21 09:22:30",-5,87,
1768984350,"2026/01/21 09:32:30",-4.9,86,
1768984650,"2026/01/21 09:37:30",-4.8,86,
1768984950,"2026/01/21 09:42:30",-4.7,86,
1768985250,"2026/01/21 09:47:30",-4.7,86,
1768985550,"2026/01/21 09:52:30",-4.7,86,
1768985850,"2026/01/21 09:57:30",-4.7,85,
1768986450,"2026/01/21 10:07:30",-4.6,85,
1768986750,"2026/01/21 10:12:30",-4.6,85,
1768987050,"2026/01/21 10:17:30",-4.5,86,
1768987350,"2026/01/21 10:22:30",-4.5,86,
1768987650,"2026/01/21 10:27:30",-4.5,86,
1768987950,"2026/01/21 10:32:30",-4.4,86,
1768988550,"2026/01/21 10:42:30",-4.3,86,
1768988850,"2026/01/21 10:47:30",-4.3,86,
1768989150,"2026/01/21 10:52:30",-4.1,86,
1768989450,"2026/01/21 10:57:30",-4,86,
1768989750,"2026/01/21 11:02:30",-3.9,86,
1768990050,"2026/01/21 11:07:30",-3.8,86,
1768990350,"2026/01/21 11:12:30",-3.7,86,
1768990650,"2026/01/21 11:17:30",-3.4,86,
1768990950,"2026/01/21 11:22:30",-3.2,85,
1768991250,"2026/01/21 11:27:30",-2.9,85,
1768991550,"2026/01/21 11:32:30",-2.8,84,
1768991850,"2026/01/21 11:37:30",-2.6,84,
1768992150,"2026/01/21 11:42:30",-2.4,83,
1768992450,"2026/01/21 11:47:30",-2.2,82,
1768992750,"2026/01/21 11:52:30",-2.1,82,
1768993050,"2026/01/21 11:57:30",-2,82,
1768993350,"2026/01/21 12:02:30",-2,81,
1768993650,"2026/01/21 12:07:30",-1.9,81,
1768993950,"2026/01/21 12:12:30",-1.8,81,
1768994250,"2026/01/21 12:17:30",-1.7,81,
1768994550,"2026/01/21 12:22:30",-1.7,81,
1768994850,"2026/01/21 12:27:30",-1.6,80,
1768995150,"2026/01/21 12:32:30",-1.5,80,
1768995450,"2026/01/21 12:37:30",-1.5,80,
1768995750,"2026/01/21 12:42:30",-1.4,80,
1768996050,"2026/01/21 12:47:30",-1.3,79,
1768996350,"2026/01/21 12:52:30",-1.2,79,
1768996650,"2026/01/21 12:57:30",-1.1,78,
1768996950,"2026/01/21 13:02:30",-1,78,
1768997250,"2026/01/21 13:07:30",-1,78,
1768997550,"2026/01/21 13:12:30",-0.9,78,
1768997850,"2026/01/21 13:17:30",-0.8,77,
1768998150,"2026/01/21 13:22:30",-0.7,77,
1768998450,"2026/01/21 13:27:30",-0.7,77,
1768998750,"2026/01/21 13:32:30",-0.6,77,
1768999050,"2026/01/21 13:37:30",-0.5,77,
1768999350,"2026/01/21 13:42:30",-0.5,77,
1768999650,"2026/01/21 13:47:30",-0.4,77,
1768999950,"2026/01/21 13:52:30",-0.3,76,
1769000250,"2026/01/21 13:57:30",-0.3,76,
1769000550,"2026/01/21 14:02:30",-0.2,76,
1769000850,"2026/01/21 14:07:30",-0.1,76,
1769001150,"2026/01/21 14:12:30",-0.1,76,
1769001450,"2026/01/21 14:17:30",0,75,
1769001750,"2026/01/21 14:22:30",0,75,
1769002050,"2026/01/21 14:27:30",0.1,75,
1769002350,"2026/01/21 14:32:30",0.1,74,
1769002650,"2026/01/21 14:37:30",0.2,74,
1769002950,"2026/01/21 14:42:30",0.3,73,
1769003250,"2026/01/21 14:47:30",0.4,73,
1769003550,"2026/01/21 14:52:30",0.5,72,
1769003850,"2026/01/21 14:57:30",0.6,72,
1769004150,"2026/01/21 15:02:30",0.6,71,
1769004450,"2026/01/21 15:07:30",0.7,71,
1769004750,"2026/01/21 15:12:30",0.7,71,
1769005050,"2026/01/21 15:17:30",0.7,71,
1769005350,"2026/01/21 15:22:30",0.7,70,
1769005650,"2026/01/21 15:27:30",0.7,70,
1769005950,"2026/01/21 15:32:30",0.6,70,
1769006250,"2026/01/21 15:37:30",0.6,70,
1769006550,"2026/01/21 15:42:30",0.6,70,
1769006850,"2026/01/21 15:47:30",0.6,70,
1769007150,"2026/01/21 15:52:30",0.5,70,
1769007450,"2026/01/21 15:57:30",0.4,70,
1769007750,"2026/01/21 16:02:30",0.3,70,
1769008050,"2026/01/21 16:07:30",0.2,70,
1769008350,"2026/01/21 16:12:30",0.1,70,
1769008650,"2026/01/21 16:17:30",-0.1,70,
1769008950,"2026/01/21 16:22:30",-0.2,71,
1769009250,"2026/01/21 16:27:30",-0.4,71,
1769009550,"2026/01/21 16:32:30",-0.6,72,
1769009850,"2026/01/21 16:37:30",-0.7,72,
1769010150,"2026/01/21 16:42:30",-0.9,72,
1769010450,"2026/01/21 16:47:30",-1,73,
1769010750,"2026/01/21 16:52:30",-1.2,73,
1769011050,"2026/01/21 16:57:30",-1.3,73,
1769011350,"2026/01/21 17:02:30",-1.4,73,
1769011650,"2026/01/21 17:07:30",-1.5,73,
1769011950,"2026/01/21 17:12:30",-1.6,73,
1769012250,"2026/01/21 17:17:30",-1.7,73,
1769012550,"2026/01/21 17:22:30",-1.7,73,
1769012850,"2026/01/21 17:27:30",-1.8,74,
1769013150,"2026/01/21 17:32:30",-1.8,74,
1769013450,"2026/01/21 17:37:30",-1.9,74,
1769013750,"2026/01/21 17:42:30",-1.9,74,
1769014050,"2026/01/21 17:47:30",-2,74,
1769014350,"2026/01/21 17:52:30",-2,74,
1769014650,"2026/01/21 17:57:30",-2.1,74,
1769014950,"2026/01/21 18:02:30",-2.2,75,
1769015250,"2026/01/21 18:07:30",-2.3,75,
1769015550,"2026/01/21 18:12:30",-2.4,75,
1769015850,"2026/01/21 18:17:30",-2.5,75,
1769016150,"2026/01/21 18:22:30",-2.6,76,
1769016450,"2026/01/21 18:27:30",-2.8,76,
1769016750,"2026/01/21 18:32:30",-3,77,
1769017050,"2026/01/21 18:37:30",-3.1,77,
1769017350,"2026/01/21 18:42:30",-3.3,77,
1769017650,"2026/01/21 18:47:30",-3.4,77,
1769017950,"2026/01/21 18:52:30",-3.5,78,
1769018250,"2026/01/21 18:57:30",-3.7,78,
1769018550,"2026/01/21 19:02:30",-3.8,78,
1769018850,"2026/01/21 19:07:30",-3.9,78,
1769019150,"2026/01/21 19:12:30",-4,78,
1769019450,"2026/01/21 19:17:30",-4.1,79,
1769019750,"2026/01/21 19:22:30",-4.2,79,
1769020050,"2026/01/21 19:27:30",-4.3,79,
1769020350,"2026/01/21 19:32:30",-4.4,79,
1769020650,"2026/01/21 19:37:30",-4.5,80,
1769020950,"2026/01/21 19:42:30",-4.7,80,
1769021250,"2026/01/21 19:47:30",-4.8,80,
1769021550,"2026/01/21 19:52:30",-4.8,80,
1769021850,"2026/01/21 19:57:30",-4.9,80,
1769022150,"2026/01/21 20:02:30",-5,81,
1769022450,"2026/01/21 20:07:30",-5,81,
1769022750,"2026/01/21 20:12:30",-5.1,82,
1769023050,"2026/01/21 20:17:30",-5.2,82,
1769023350,"2026/01/21 20:22:30",-5.3,82,
1769023650,"2026/01/21 20:27:30",-5.3,82,
1769023950,"2026/01/21 20:32:30",-5.4,82,
1769024250,"2026/01/21 20:37:30",-5.4,82,
1769024850,"2026/01/21 20:47:30",-5.6,82,
1769025150,"2026/01/21 20:52:30",-5.6,82,
1769025450,"2026/01/21 20:57:30",-5.7,82,
1769025750,"2026/01/21 21:02:30",-5.8,82,
1769026050,"2026/01/21 21:07:30",-5.9,82,
1769026350,"2026/01/21 21:12:30",-5.9,82,
1769026950,"2026/01/21 21:22:30",-6,83,
1769027250,"2026/01/21 21:27:30",-6.1,83,
1769027550,"2026/01/21 21:32:30",-6.2,83,
1769027850,"2026/01/21 21:37:30",-6.3,83,
1769028150,"2026/01/21 21:42:30",-6.3,84,
1769028750,"2026/01/21 21:52:30",-6.3,84,
1769029050,"2026/01/21 21:57:30",-6.4,84,
1769029350,"2026/01/21 22:02:30",-6.4,84,
1769029650,"2026/01/21 22:07:30",-6.4,84,
1769029950,"2026/01/21 22:12:30",-6.5,84,
1769030250,"2026/01/21 22:17:30",-6.5,84,
1769030550,"2026/01/21 22:22:30",-6.6,84,
1769030850,"2026/01/21 22:27:30",-6.6,84,
1769031150,"2026/01/21 22:32:30",-6.6,85,
1769031450,"2026/01/21 22:37:30",-6.7,85,
1769031750,"2026/01/21 22:42:30",-6.7,85,
1769032050,"2026/01/21 22:47:30",-6.7,85,
1769032350,"2026/01/21 22:52:30",-6.8,85,
